"GEO_ID","NAME","H001001","H001002","H001003",
"0500000US31107","Knox County, Nebraska","4788","3647","1141",
"0500000US31109","Lancaster County, Nebraska","120875","113373","7502",
"0500000US31111","Lincoln County, Nebraska","16583","15025","1558",
"0500000US31113","Logan County, Nebraska","395","325","70",
"0500000US31115","Loup County, Nebraska","426","275","151",
"0500000US31117","McPherson County, Nebraska","283","211","72",
"0500000US31119","Madison County, Nebraska","15014","13939","1075",
"0500000US31121","Merrick County, Nebraska","3698","3151","547",
"0500000US31123","Morrill County, Nebraska","2442","2085","357",
"0500000US31125","Nance County, Nebraska","1801","1525","276",
"0500000US31127","Nemaha County, Nebraska","3498","2952","546",
"0500000US31129","Nuckolls County, Nebraska","2465","2079","386",
"0500000US31131","Otoe County, Nebraska","7025","6362","663",
"0500000US31133","Pawnee County, Nebraska","1588","1230","358",
"0500000US31135","Perkins County, Nebraska","1450","1239","211",
"0500000US31137","Phelps County, Nebraska","4175","3779","396",
"0500000US31139","Pierce County, Nebraska","3222","2911","311",
"0500000US31141","Platte County, Nebraska","13378","12658","720",
"0500000US31143","Polk County, Nebraska","2731","2212","519",
"0500000US31145","Red Willow County, Nebraska","5267","4663","604",
"0500000US31147","Richardson County, Nebraska","4393","3718","675",
"0500000US31149","Rock County, Nebraska","912","685","227",
"0500000US31151","Saline County, Nebraska","5762","5131","631",
"0500000US31153","Sarpy County, Nebraska","61938","58102","3836",
"0500000US31155","Saunders County, Nebraska","9221","8040","1181",
"0500000US31157","Scotts Bluff County, Nebraska","16408","14928","1480",
"0500000US31159","Seward County, Nebraska","6875","6266","609",
"0500000US31161","Sheridan County, Nebraska","2936","2380","556",
"0500000US31163","Sherman County, Nebraska","1941","1392","549",
"0500000US31165","Sioux County, Nebraska","815","577","238",
"0500000US31167","Stanton County, Nebraska","2633","2387","246",
"0500000US31169","Thayer County, Nebraska","2731","2296","435",
"0500000US31171","Thomas County, Nebraska","402","291","111",
"0500000US31173","Thurston County, Nebraska","2408","2158","250",
"0500000US31175","Valley County, Nebraska","2273","1922","351",
"0500000US31177","Washington County, Nebraska","8301","7761","540",
"0500000US31179","Wayne County, Nebraska","3776","3507","269",
"0500000US31181","Webster County, Nebraska","1912","1604","308",
"0500000US31183","Wheeler County, Nebraska","576","350","226",
"0500000US31185","York County, Nebraska","6231","5564","667",
"0500000US32001","Churchill County, Nevada","10826","9671","1155",
"0500000US32003","Clark County, Nevada","840343","715365","124978",
"0500000US32005","Douglas County, Nevada","23671","19638","4033",
"0500000US32007","Elko County, Nevada","19566","17442","2124",
"0500000US32009","Esmeralda County, Nevada","850","389","461",
"0500000US32011","Eureka County, Nevada","1076","836","240",
"0500000US32013","Humboldt County, Nevada","7123","6289","834",
"0500000US32015","Lander County, Nevada","2575","2213","362",
"0500000US32017","Lincoln County, Nevada","2730","1988","742",
"0500000US32019","Lyon County, Nevada","22547","19808","2739",
"0500000US32021","Mineral County, Nevada","2830","2240","590",
"0500000US32023","Nye County, Nevada","22350","18032","4318",
"0500000US32027","Pershing County, Nevada","2464","2018","446",
"0500000US32029","Storey County, Nevada","1990","1742","248",
"0500000US32031","Washoe County, Nevada","184841","163445","21396",
"0500000US32033","White Pine County, Nevada","4498","3707","791",
"0500000US32510","Carson City, Nevada","23534","21427","2107",
"0500000US33001","Belknap County, New Hampshire","37386","24766","12620",
"0500000US33003","Carroll County, New Hampshire","39813","21052","18761",
"0500000US33005","Cheshire County, New Hampshire","34773","30204","4569",
"0500000US33007","Coos County, New Hampshire","21321","14171","7150",
"0500000US33009","Grafton County, New Hampshire","51120","35986","15134",
"0500000US33011","Hillsborough County, New Hampshire","166053","155466","10587",
"0500000US33013","Merrimack County, New Hampshire","63541","57069","6472",
"0500000US33015","Rockingham County, New Hampshire","126709","115033","11676",
"0500000US33017","Strafford County, New Hampshire","51697","47100","4597",
"0500000US33019","Sullivan County, New Hampshire","22341","18126","4215",
"0500000US34001","Atlantic County, New Jersey","126647","102847","23800",
"0500000US34003","Bergen County, New Jersey","352388","335730","16658",
"0500000US34005","Burlington County, New Jersey","175615(r22678)","166318(r7550)","9297",
"0500000US34007","Camden County, New Jersey","204943(r22684)","190980(r7556)","13963",
"0500000US34009","Cape May County, New Jersey","98309","40812","57497",
"0500000US34011","Cumberland County, New Jersey","55834","51931","3903",
"0500000US34013","Essex County, New Jersey","312954","283712","29242",
"0500000US34015","Gloucester County, New Jersey","109796","104271","5525",
"0500000US34017","Hudson County, New Jersey","270335(r22800)","246437(r7667)","23898",
"0500000US34019","Hunterdon County, New Jersey","49487","47169","2318",
"0500000US34021","Mercer County, New Jersey","143169","133155","10014",
"0500000US34023","Middlesex County, New Jersey","294800","281186","13614",
"0500000US34025","Monmouth County, New Jersey","258410","233983","24427",
"0500000US34027","Morris County, New Jersey","189842","180534","9308",
"0500000US34029","Ocean County, New Jersey","278052","221111","56941",
"0500000US34031","Passaic County, New Jersey","175966","166785","9181",
"0500000US34033","Salem County, New Jersey","27417","25290","2127",
"0500000US34035","Somerset County, New Jersey","123127","117759","5368",
"0500000US34037","Sussex County, New Jersey","62057","54752","7305",
"0500000US34039","Union County, New Jersey","199489","188118","11371",
"0500000US34041","Warren County, New Jersey","44925","41480","3445",
"0500000US35001","Bernalillo County, New Mexico","284234","266000","18234",
"0500000US35003","Catron County, New Mexico","3289","1787","1502",
"0500000US35005","Chaves County, New Mexico","26697","23691","3006",
"0500000US35006","Cibola County, New Mexico","11101","8860","2241",
"0500000US35007","Colfax County, New Mexico","10023","6011","4012",
"0500000US35009","Curry County, New Mexico","20062","18015","2047",
"0500000US35011","De Baca County, New Mexico","1344","912","432",
"0500000US35013","Dona Ana County, New Mexico Doña Ana County","81492","75532","5960",
"0500000US35015","Eddy County, New Mexico","22585","20411","2174",
"0500000US35017","Grant County, New Mexico","14693","12586","2107",
"0500000US35019","Guadalupe County, New Mexico","2393","1766","627",
"0500000US35021","Harding County, New Mexico","526","349","177",
"0500000US35023","Hidalgo County, New Mexico","2393","1936","457",
"0500000US35025","Lea County, New Mexico","24919","22236","2683",
"0500000US35027","Lincoln County, New Mexico","17519","9219","8300",
"0500000US35028","Los Alamos County, New Mexico","8354","7663","691",
"0500000US35029","Luna County, New Mexico","10999","9593","1406",
"0500000US35031","McKinley County, New Mexico","25813","21968","3845",
"0500000US35033","Mora County, New Mexico","3232","2114","1118",
"0500000US35035","Otero County, New Mexico","30992(r23248)","24464(r8108)","6528(r13877)",
"0500000US35037","Quay County, New Mexico","5569","4072","1497",
"0500000US35039","Rio Arriba County, New Mexico","19638","15768","3870",
"0500000US35041","Roosevelt County, New Mexico","8163","7299","864",
"0500000US35043","Sandoval County, New Mexico","52287","47602","4685",
"0500000US35045","San Juan County, New Mexico","49341","44404","4937",
"0500000US35047","San Miguel County, New Mexico","15595","11978","3617",
"0500000US35049","Santa Fe County, New Mexico","71267","61963","9304",
"0500000US35051","Sierra County, New Mexico","8356","5917","2439",
"0500000US35053","Socorro County, New Mexico","8059","7014","1045",
"0500000US35055","Taos County, New Mexico","20265","14806","5459",
"0500000US35057","Torrance County, New Mexico","7798","6264","1534",
"0500000US35059","Union County, New Mexico","2305","1695","610",
"0500000US35061","Valencia County, New Mexico","30085","27500","2585",
"0500000US36001","Albany County, New York","137739","126251","11488",
"0500000US36003","Allegany County, New York","26140","18208","7932",
"0500000US36005","Bronx County, New York","511896","483449","28447",
"0500000US36007","Broome County, New York","90563","82167","8396",
"0500000US36009","Cattaraugus County, New York","41111","32263","8848",
"0500000US36011","Cayuga County, New York","36489","31445","5044",
"0500000US36013","Chautauqua County, New York","66920","54244","12676",
"0500000US36015","Chemung County, New York","38369","35462","2907",
"0500000US36017","Chenango County, New York","24710","20436","4274",
"0500000US36019","Clinton County, New York","35888","31582","4306",
"0500000US36021","Columbia County, New York","32775","25906","6869",
"0500000US36023","Cortland County, New York","20577","18671","1906",
"0500000US36025","Delaware County, New York","31222","19898","11324",
"0500000US36027","Dutchess County, New York","118638","107965","10673",
"0500000US36029","Erie County, New York","419974","383164","36810",
"0500000US36031","Essex County, New York","25603","16262","9341",
"0500000US36033","Franklin County, New York","25306","19054","6252",
"0500000US36035","Fulton County, New York","28562","22554","6008",
"0500000US36037","Genesee County, New York","25589","23728","1861",
"0500000US36039","Greene County, New York","29210","19823","9387",
"0500000US36041","Hamilton County, New York","8694","2262","6432",
"0500000US36043","Herkimer County, New York","33381","26324","7057",
"0500000US36045","Jefferson County, New York","57966","43451","14515",
"0500000US36047","Kings County, New York","1000293","916856","83437",
"0500000US36049","Lewis County, New York","15112","10514","4598",
"0500000US36051","Livingston County, New York","27123","24409","2714",
"0500000US36053","Madison County, New York","31757","27754","4003",
"0500000US36055","Monroe County, New York","320593","300422","20171",
"0500000US36057","Montgomery County, New York","23063","20272","2791",
"0500000US36059","Nassau County, New York","468346","448528","19818",
"0500000US36061","New York County, New York","847090","763846","83244",
"0500000US36063","Niagara County, New York","99120","90556","8564",
"0500000US36065","Oneida County, New York","104180","93028","11152",
"0500000US36067","Onondaga County, New York","202357","187686","14671",
"0500000US36069","Ontario County, New York","48193","43019","5174",
"0500000US36071","Orange County, New York","137025","125925","11100",
"0500000US36073","Orleans County, New York","18431","16119","2312",
"0500000US36075","Oswego County, New York","53598","46400","7198",
"0500000US36077","Otsego County, New York","30777","24620","6157",
"0500000US36079","Putnam County, New York","38224","35041","3183",
"0500000US36081","Queens County, New York","835127","780117","55010",
"0500000US36083","Rensselaer County, New York","71475","64702","6773",
"0500000US36085","Richmond County, New York","176656","165516","11140",
"0500000US36087","Rockland County, New York","104057","99242","4815",
"0500000US36089","St. Lawrence County, New York","52133","41605","10528",
"0500000US36091","Saratoga County, New York","98656","88296","10360",
"0500000US36093","Schenectady County, New York","68196","62886","5310",
"0500000US36095","Schoharie County, New York","17231","13166","4065",
"0500000US36097","Schuyler County, New York","9455","7530","1925",
"0500000US36099","Seneca County, New York","16043","13393","2650",
"0500000US36101","Steuben County, New York","48875","40344","8531",
"0500000US36103","Suffolk County, New York","569985","499922","70063",
"0500000US36105","Sullivan County, New York","49186","30139","19047",
"0500000US36107","Tioga County, New York","22203","20350","1853",
"0500000US36109","Tompkins County, New York","41674","38967","2707",
"0500000US36111","Ulster County, New York","83638","71049","12589",
"0500000US36113","Warren County, New York","38726","27990","10736",
"0500000US36115","Washington County, New York","28844","24142","4702",
"0500000US36117","Wayne County, New York","41057","36585","4472",
"0500000US36119","Westchester County, New York","370821","347232","23589",
"0500000US36121","Wyoming County, New York","17970","15501","2469",
"0500000US36123","Yates County, New York","13491","9517","3974",
"0500000US37001","Alamance County, North Carolina","66576","59960","6616",
"0500000US37003","Alexander County, North Carolina","16189","14425","1764",
"0500000US37005","Alleghany County, North Carolina","8094","4778","3316",
"0500000US37007","Anson County, North Carolina","11576","9755","1821",
"0500000US37009","Ashe County, North Carolina","17342","11755","5587",
"0500000US37011","Avery County, North Carolina","13890","6664","7226",
"0500000US37013","Beaufort County, North Carolina","24688","19941","4747",
"0500000US37015","Bertie County, North Carolina","9822","8359","1463",
"0500000US37017","Bladen County, North Carolina","17718","14430","3288",
"0500000US37019","Brunswick County, North Carolina","77482","46297","31185",
"0500000US37021","Buncombe County, North Carolina","113365","100412","12953",
"0500000US37023","Burke County, North Carolina","40879","35804","5075",
"0500000US37025","Cabarrus County, North Carolina","71937","65666","6271",
"0500000US37027","Caldwell County, North Carolina","37659","33388","4271",
"0500000US37029","Camden County, North Carolina","4104","3675","429",
"0500000US37031","Carteret County, North Carolina","48179","28870","19309",
"0500000US37033","Caswell County, North Carolina","10619","9190","1429",
"0500000US37035","Catawba County, North Carolina","67886","60887","6999",
"0500000US37037","Chatham County, North Carolina","28753","25845","2908",
"0500000US37039","Cherokee County, North Carolina","17515","11753","5762",
"0500000US37041","Chowan County, North Carolina","7289","6059","1230",
"0500000US37043","Clay County, North Carolina","7140","4660","2480",
"0500000US37045","Cleveland County, North Carolina","43373","38555","4818",
"0500000US37047","Columbus County, North Carolina","26042","22489","3553",
"0500000US37049","Craven County, North Carolina","45002","40299","4703",
"0500000US37051","Cumberland County, North Carolina","135524","122431","13093",
"0500000US37053","Currituck County, North Carolina","14453","8880","5573",
"0500000US37055","Dare County, North Carolina","33492","14335","19157",
"0500000US37057","Davidson County, North Carolina","72655","64515","8140",
"0500000US37059","Davie County, North Carolina","18238","16245","1993",
"0500000US37061","Duplin County, North Carolina","25728","22495","3233",
"0500000US37063","Durham County, North Carolina","120217","109348","10869",
"0500000US37065","Edgecombe County, North Carolina","24838","21680","3158",
"0500000US37067","Forsyth County, North Carolina","156872","141163","15709",
"0500000US37069","Franklin County, North Carolina","26577","23023","3554",
"0500000US37071","Gaston County, North Carolina","88686","79867","8819",
"0500000US37073","Gates County, North Carolina","5208","4665","543",
"0500000US37075","Graham County, North Carolina","5930","3701","2229",
"0500000US37077","Granville County, North Carolina","22827","20628","2199",
"0500000US37079","Greene County, North Carolina","8213","7313","900",
"0500000US37081","Guilford County, North Carolina","218017","196628","21389",
"0500000US37083","Halifax County, North Carolina","25781","21970","3811",
"0500000US37085","Harnett County, North Carolina","46731","41594","5137",
"0500000US37087","Haywood County, North Carolina","34954","25563","9391",
"0500000US37089","Henderson County, North Carolina","54710","45448","9262",
"0500000US37091","Hertford County, North Carolina","10635","9334","1301",
"0500000US37093","Hoke County, North Carolina","18211","16532","1679",
"0500000US37095","Hyde County, North Carolina","3347","2119","1228",
"0500000US37097","Iredell County, North Carolina","69013","61215","7798",
"0500000US37099","Jackson County, North Carolina","25948","16446","9502",
"0500000US37101","Johnston County, North Carolina","67682","61909","5773",
"0500000US37103","Jones County, North Carolina","4838","4167","671",
"0500000US37105","Lee County, North Carolina","24136","22058","2078",
"0500000US37107","Lenoir County, North Carolina","27437","24327","3110",
"0500000US37109","Lincoln County, North Carolina","33641","30343","3298",
"0500000US37111","McDowell County, North Carolina","20808","17838","2970",
"0500000US37113","Macon County, North Carolina","25245","14591","10654",
"0500000US37115","Madison County, North Carolina","10608","8494","2114",
"0500000US37117","Martin County, North Carolina","11704","10318","1386",
"0500000US37119","Mecklenburg County, North Carolina","398510","362213","36297",
"0500000US37121","Mitchell County, North Carolina","8713","6685","2028",
"0500000US37123","Montgomery County, North Carolina","15914","10544","5370",
"0500000US37125","Moore County, North Carolina","43940","37540","6400",
"0500000US37127","Nash County, North Carolina","42286","37782","4504",
"0500000US37129","New Hanover County, North Carolina","101436","86046","15390",
"0500000US37131","Northampton County, North Carolina","11674","9193","2481",
"0500000US37133","Onslow County, North Carolina","68226","60092","8134",
"0500000US37135","Orange County, North Carolina","55597","51457","4140",
"0500000US37137","Pamlico County, North Carolina","7534","5490","2044",
"0500000US37139","Pasquotank County, North Carolina","16833","14956","1877",
"0500000US37141","Pender County, North Carolina","26724","20333","6391",
"0500000US37143","Perquimans County, North Carolina","6986","5598","1388",
"0500000US37145","Person County, North Carolina","18193","15826","2367",
"0500000US37147","Pitt County, North Carolina","74990","67577","7413",
"0500000US37149","Polk County, North Carolina","11432","8989","2443",
"0500000US37151","Randolph County, North Carolina","61041","55373","5668",
"0500000US37153","Richmond County, North Carolina","20738","18430","2308",
"0500000US37155","Robeson County, North Carolina","52751","47997","4754",
"0500000US37157","Rockingham County, North Carolina","43696","38693","5003",
"0500000US37159","Rowan County, North Carolina","60211","53140","7071",
"0500000US37161","Rutherford County, North Carolina","33878","27466","6412",
"0500000US37163","Sampson County, North Carolina","27234","24005","3229",
"0500000US37165","Scotland County, North Carolina","15193","13614","1579",
"0500000US37167","Stanly County, North Carolina","27110","23589","3521",
"0500000US37169","Stokes County, North Carolina","21924","19416","2508",
"0500000US37171","Surry County, North Carolina","33667","29914","3753",
"0500000US37173","Swain County, North Carolina","8723","5672","3051",
"0500000US37175","Transylvania County, North Carolina","19163","14394","4769",
"0500000US37177","Tyrrell County, North Carolina","2068","1595","473",
"0500000US37179","Union County, North Carolina","72870","67864","5006",
"0500000US37181","Vance County, North Carolina","20082","17395","2687",
"0500000US37183","Wake County, North Carolina","371836","345645","26191",
"0500000US37185","Warren County, North Carolina","11806","8321","3485",
"0500000US37187","Washington County, North Carolina","6491","5526","965",
"0500000US37189","Watauga County, North Carolina","32137","20403","11734",
"0500000US37191","Wayne County, North Carolina","52949","47831","5118",
"0500000US37193","Wilkes County, North Carolina","33065","28360","4705",
"0500000US37195","Wilson County, North Carolina","35511","31962","3549",
"0500000US37197","Yadkin County, North Carolina","17341","15486","1855",
"0500000US37199","Yancey County, North Carolina","11032","7644","3388",
"0500000US38001","Adams County, North Dakota","1377","1098","279",
"0500000US38003","Barnes County, North Dakota","5704","4826","878",
"0500000US38005","Benson County, North Dakota","2950","2233","717",
"0500000US38007","Billings County, North Dakota","484","358","126",
"0500000US38009","Bottineau County, North Dakota","4341","2832","1509",
"0500000US38011","Bowman County, North Dakota","1683","1385","298",
"0500000US38013","Burke County, North Dakota","1340","913","427",
"0500000US38015","Burleigh County, North Dakota","35754","33976","1778",
"0500000US38017","Cass County, North Dakota","67938","63899","4039",
"0500000US38019","Cavalier County, North Dakota","2309","1818","491",
"0500000US38021","Dickey County, North Dakota","2636","2180","456",
"0500000US38023","Divide County, North Dakota","1324","977","347",
"0500000US38025","Dunn County, North Dakota","2132","1401","731",
"0500000US38027","Eddy County, North Dakota","1323","1057","266",
"0500000US38029","Emmons County, North Dakota","2085","1594","491",
"0500000US38031","Foster County, North Dakota","1801","1495","306",
"0500000US38033","Golden Valley County, North Dakota","967","774","193",
"0500000US38035","Grand Forks County, North Dakota","29344","27417","1927",
"0500000US38037","Grant County, North Dakota","1690","1128","562",
"0500000US38039","Griggs County, North Dakota","1461","1131","330",
"0500000US38041","Hettinger County, North Dakota","1414","1056","358",
"0500000US38043","Kidder County, North Dakota","1674","1059","615",
"0500000US38045","LaMoure County, North Dakota","2238","1825","413",
"0500000US38047","Logan County, North Dakota","1144","843","301",
"0500000US38049","McHenry County, North Dakota","2948","2377","571",
"0500000US38051","McIntosh County, North Dakota","1858","1307","551",
"0500000US38053","McKenzie County, North Dakota","3090","2410","680",
"0500000US38055","McLean County, North Dakota","5590","3897","1693",
"0500000US38057","Mercer County, North Dakota","4450","3625","825",
"0500000US38059","Morton County, North Dakota","12079","11289","790",
"0500000US38061","Mountrail County, North Dakota","4119","2793","1326",
"0500000US38063","Nelson County, North Dakota","1927","1474","453",
"0500000US38065","Oliver County, North Dakota","905","756","149",
"0500000US38067","Pembina County, North Dakota","3859","3257","602",
"0500000US38069","Pierce County, North Dakota","2199","1835","364",
"0500000US38071","Ramsey County, North Dakota","5615","4955","660",
"0500000US38073","Ransom County, North Dakota","2656","2310","346",
"0500000US38075","Renville County, North Dakota","1386","1061","325",
"0500000US38077","Richland County, North Dakota","7503","6651","852",
"0500000US38079","Rolette County, North Dakota","5372","4783","589",
"0500000US38081","Sargent County, North Dakota","2004","1675","329",
"0500000US38083","Sheridan County, North Dakota","894","645","249",
"0500000US38085","Sioux County, North Dakota","1311","1158","153",
"0500000US38087","Slope County, North Dakota","436","326","110",
"0500000US38089","Stark County, North Dakota","10735","10085","650",
"0500000US38091","Steele County, North Dakota","1171","864","307",
"0500000US38093","Stutsman County, North Dakota","9862","8931","931",
"0500000US38095","Towner County, North Dakota","1449","1048","401",
"0500000US38097","Traill County, North Dakota","3780","3394","386",
"0500000US38099","Walsh County, North Dakota","5498","4746","752",
"0500000US38101","Ward County, North Dakota","26744","25029","1715",
"0500000US38103","Wells County, North Dakota","2481","1943","538",
"0500000US38105","Williams County, North Dakota","10464","9293","1171",
"0500000US39001","Adams County, Ohio","12978","11147","1831",
"0500000US39003","Allen County, Ohio","44999","40619","4380",
"0500000US39005","Ashland County, Ohio","22141","20196","1945",
"0500000US39007","Ashtabula County, Ohio","46099","39363","6736",
"0500000US39009","Athens County, Ohio","26385","23578","2807",
"0500000US39011","Auglaize County, Ohio","19585","17972","1613",
"0500000US39013","Belmont County, Ohio","32452","28679","3773",
"0500000US39015","Brown County, Ohio","19301","17014","2287",
"0500000US39017","Butler County, Ohio","148273","135960","12313",
"0500000US39019","Carroll County, Ohio","13698","11385","2313",
"0500000US39021","Champaign County, Ohio","16755","15329","1426",
"0500000US39023","Clark County, Ohio","61419","55244","6175",
"0500000US39025","Clermont County, Ohio","80656","74828","5828",
"0500000US39027","Clinton County, Ohio","18133","16210","1923",
"0500000US39029","Columbiana County, Ohio","47088","42683","4405",
"0500000US39031","Coshocton County, Ohio","16545","14658","1887",
"0500000US39033","Crawford County, Ohio","20167","18099","2068",
"0500000US39035","Cuyahoga County, Ohio","621763(r23695)","545056(r8529)","76707",
"0500000US39037","Darke County, Ohio","22730","20929","1801",
"0500000US39039","Defiance County, Ohio","16729","15268","1461",
"0500000US39041","Delaware County, Ohio","66378","62760","3618",
"0500000US39043","Erie County, Ohio","37845","31860","5985",
"0500000US39045","Fairfield County, Ohio","58687","54310","4377",
"0500000US39047","Fayette County, Ohio","12693","11436","1257",
"0500000US39049","Franklin County, Ohio","527186","477235","49951",
"0500000US39051","Fulton County, Ohio","17407","16188","1219",
"0500000US39053","Gallia County, Ohio","13925","12062","1863",
"0500000US39055","Geauga County, Ohio","36574(r23703)","34264(r8537)","2310(r14035)",
"0500000US39057","Greene County, Ohio","68241","62770","5471",
"0500000US39059","Guernsey County, Ohio","19193","16210","2983",
"0500000US39061","Hamilton County, Ohio","377364","333945","43419",
"0500000US39063","Hancock County, Ohio","33174","30197","2977",
"0500000US39065","Hardin County, Ohio","13100","11762","1338",
"0500000US39067","Harrison County, Ohio","8170","6526","1644",
"0500000US39069","Henry County, Ohio","11963","10934","1029",
"0500000US39071","Highland County, Ohio","19380","16693","2687",
"0500000US39073","Hocking County, Ohio","13417","11369","2048",
"0500000US39075","Holmes County, Ohio","13666","12554","1112",
"0500000US39077","Huron County, Ohio","25196","22820","2376",
"0500000US39079","Jackson County, Ohio","14587","13010","1577",
"0500000US39081","Jefferson County, Ohio","32826","29109","3717",
"0500000US39083","Knox County, Ohio","25118","22607","2511",
"0500000US39085","Lake County, Ohio","101202(r23972)","94156(r8795)","7046",
"0500000US39087","Lawrence County, Ohio","27603","24974","2629",
"0500000US39089","Licking County, Ohio","69291","63989","5302",
"0500000US39091","Logan County, Ohio","23181","18111","5070",
"0500000US39093","Lorain County, Ohio","127036","116274","10762",
"0500000US39095","Lucas County, Ohio","202630","180267","22363",
"0500000US39097","Madison County, Ohio","15939","14734","1205",
"0500000US39099","Mahoning County, Ohio","111833","98712","13121",
"0500000US39101","Marion County, Ohio","27834","24691","3143",
"0500000US39103","Medina County, Ohio","69181","65143","4038",
"0500000US39105","Meigs County, Ohio","11191","9557","1634",
"0500000US39107","Mercer County, Ohio","17633","15532","2101",
"0500000US39109","Miami County, Ohio","44256","40917","3339",
"0500000US39111","Monroe County, Ohio","7567","6065","1502",
"0500000US39113","Montgomery County, Ohio","254775","223943","30832",
"0500000US39115","Morgan County, Ohio","7892","6034","1858",
"0500000US39117","Morrow County, Ohio","14155","12855","1300",
"0500000US39119","Muskingum County, Ohio","38074","34271","3803",
"0500000US39121","Noble County, Ohio","6053","4852","1201",
"0500000US39123","Ottawa County, Ohio","27909","17503","10406",
"0500000US39125","Paulding County, Ohio","8749","7769","980",
"0500000US39127","Perry County, Ohio","15211","13576","1635",
"0500000US39129","Pickaway County, Ohio","21275","19624","1651",
"0500000US39131","Pike County, Ohio","12481","11012","1469",
"0500000US39133","Portage County, Ohio","67472","62222","5250",
"0500000US39135","Preble County, Ohio","17888","16341","1547",
"0500000US39137","Putnam County, Ohio","13731","12872","859",
"0500000US39139","Richland County, Ohio","54599","48921","5678",
"0500000US39141","Ross County, Ohio","32148","28919","3229",
"0500000US39143","Sandusky County, Ohio","26390","24182","2208",
"0500000US39145","Scioto County, Ohio","34142","30870","3272",
"0500000US39147","Seneca County, Ohio","24122","21774","2348",
"0500000US39149","Shelby County, Ohio","20173","18467","1706",
"0500000US39151","Stark County, Ohio","165215","151089","14126",
"0500000US39153","Summit County, Ohio","245109","222781","22328",
"0500000US39155","Trumbull County, Ohio","96163(r24023)","86011(r8845)","10152",
"0500000US39157","Tuscarawas County, Ohio","40206","36965","3241",
"0500000US39159","Union County, Ohio","19429","18065","1364",
"0500000US39161","Van Wert County, Ohio","12615","11439","1176",
"0500000US39163","Vinton County, Ohio","6291","5260","1031",
"0500000US39165","Warren County, Ohio","80750","76424","4326",
"0500000US39167","Washington County, Ohio","28367","25587","2780",
"0500000US39169","Wayne County, Ohio","45847","42638","3209",
"0500000US39171","Williams County, Ohio","16668","15075","1593",
"0500000US39173","Wood County, Ohio","53376","49043","4333",
"0500000US39175","Wyandot County, Ohio","9870","9091","779",
"0500000US40001","Adair County, Oklahoma","9142","8156","986",
"0500000US40003","Alfalfa County, Oklahoma","2763","2022","741",
"0500000US40005","Atoka County, Oklahoma","6312","5391","921",
"0500000US40007","Beaver County, Oklahoma","2670","2192","478",
"0500000US40009","Beckham County, Oklahoma","9647","8163","1484",
"0500000US40011","Blaine County, Oklahoma","5193","3959","1234",
"0500000US40013","Bryan County, Oklahoma","19586","16838","2748",
"0500000US40015","Caddo County, Oklahoma","13141","10645","2496",
"0500000US40017","Canadian County, Oklahoma","45810","42434","3376",
"0500000US40019","Carter County, Oklahoma","21148","18635","2513",
"0500000US40021","Cherokee County, Oklahoma","21455","17836","3619",
"0500000US40023","Choctaw County, Oklahoma","7521","6270","1251",
"0500000US40025","Cimarron County, Oklahoma","1587","1047","540",
"0500000US40027","Cleveland County, Oklahoma","104821","98306","6515",
"0500000US40029","Coal County, Oklahoma","2810","2350","460",
"0500000US40031","Comanche County, Oklahoma","50739","44982","5757",
"0500000US40033","Cotton County, Oklahoma","3016","2483","533",
"0500000US40035","Craig County, Oklahoma","6749","5691","1058",
"0500000US40037","Creek County, Oklahoma","29761","26539","3222",
"0500000US40039","Custer County, Oklahoma","12204","10698","1506",
"0500000US40041","Delaware County, Oklahoma","24818","17093","7725",
"0500000US40043","Dewey County, Oklahoma","2445","1944","501",
"0500000US40045","Ellis County, Oklahoma","2285","1782","503",
"0500000US40047","Garfield County, Oklahoma","26831","24175","2656",
"0500000US40049","Garvin County, Oklahoma","12827","11069","1758",
"0500000US40051","Grady County, Oklahoma","22219","19892","2327",
"0500000US40053","Grant County, Oklahoma","2486","1910","576",
"0500000US40055","Greer County, Oklahoma","2738","2181","557",
"0500000US40057","Harmon County, Oklahoma","1544","1112","432",
"0500000US40059","Harper County, Oklahoma","1908","1527","381",
"0500000US40061","Haskell County, Oklahoma","6028","5044","984",
"0500000US40063","Hughes County, Oklahoma","6183","5050","1133",
"0500000US40065","Jackson County, Oklahoma","12077","10247","1830",
"0500000US40067","Jefferson County, Oklahoma","3378","2634","744",
"0500000US40069","Johnston County, Oklahoma","5126","4312","814",
"0500000US40071","Kay County, Oklahoma","21708","18577","3131",
"0500000US40073","Kingfisher County, Oklahoma","6409","5731","678",
"0500000US40075","Kiowa County, Oklahoma","5216","3978","1238",
"0500000US40077","Latimer County, Oklahoma","4979","4208","771",
"0500000US40079","Le Flore County, Oklahoma","21448","18878","2570",
"0500000US40081","Lincoln County, Oklahoma","15208","13243","1965",
"0500000US40083","Logan County, Oklahoma","17195","15290","1905",
"0500000US40085","Love County, Oklahoma","4539","3713","826",
"0500000US40087","McClain County, Oklahoma","13996","12891","1105",
"0500000US40089","McCurtain County, Oklahoma","15533","12958","2575",
"0500000US40091","McIntosh County, Oklahoma","13350","8460","4890",
"0500000US40093","Major County, Oklahoma","3671","3109","562",
"0500000US40095","Marshall County, Oklahoma","10006","6338","3668",
"0500000US40097","Mayes County, Oklahoma","19239","16008","3231",
"0500000US40099","Murray County, Oklahoma","6746","5350","1396",
"0500000US40101","Muskogee County, Oklahoma","30908","27054","3854",
